sample_id,patient_id,gt_count,mask_condition,method_key,method_family,method_variant,metadata_fullimage_count,pred_instance_count,instance_exact_count_acc,instance_mean_matched_iou,median_matched_iou,all_iou_ge_0.50,all_iou_ge_0.70,all_iou_ge_0.80,instance_merged_rate,instance_fragmented_rate,instance_perfect_rate,unmatched_gt_instances,unmatched_pred_instances,matched_iou_per_gt,failure_attribution
m04_p01_s09,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,7,0.0,0.7091555229594554,0.777307366638442,1.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.777307366638442, 0.8430632758273091, 0.507095926412615]",false_semantic_bridges
m04_p01_s09,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,7,0.0,0.7091555229594554,0.777307366638442,1.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.777307366638442, 0.8430632758273091, 0.507095926412615]",false_semantic_bridges
m04_p01_s09,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,7,0.0,0.7091555229594554,0.777307366638442,1.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.777307366638442, 0.8430632758273091, 0.507095926412615]",false_semantic_bridges
m04_p01_s09,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,7,0.0,0.7091555229594554,0.777307366638442,1.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.777307366638442, 0.8430632758273091, 0.507095926412615]",false_semantic_bridges
m04_p01_s09,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,7,0.0,0.7091555229594554,0.777307366638442,1.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.777307366638442, 0.8430632758273091, 0.507095926412615]",false_semantic_bridges
m04_p01_s10,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m04_p01_s10,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s10,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s10,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s10,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s10,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s10,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,2,0.0,0.17939051209550738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,"[0.5381715362865221, 0.0, 0.0]",false_semantic_bridges
m04_p01_s10,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.16018324180826696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,"[0.4805497254248009, 0.0, 0.0]",false_semantic_bridges
m04_p01_s10,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.16018324180826696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,"[0.4805497254248009, 0.0, 0.0]",false_semantic_bridges
m04_p01_s10,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.16018324180826696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,"[0.4805497254248009, 0.0, 0.0]",false_semantic_bridges
m04_p01_s10,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.16018324180826696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,"[0.4805497254248009, 0.0, 0.0]",false_semantic_bridges
m04_p01_s10,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.16018324180826696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,"[0.4805497254248009, 0.0, 0.0]",false_semantic_bridges
m04_p01_s11,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m04_p01_s11,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s11,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s11,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s11,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s11,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s11,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,2,0.0,0.21155840195181455,0.6346752058554437,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.6346752058554437, 0.0, 0.7854514229636899]",false_semantic_bridges
m04_p01_s11,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.4708224963666727,0.6270160661363282,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6270160661363282, 0.0, 0.7854514229636899]",false_semantic_bridges
m04_p01_s11,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.4708224963666727,0.6270160661363282,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6270160661363282, 0.0, 0.7854514229636899]",false_semantic_bridges
m04_p01_s11,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.4708224963666727,0.6270160661363282,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6270160661363282, 0.0, 0.7854514229636899]",false_semantic_bridges
m04_p01_s11,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.4708224963666727,0.6270160661363282,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6270160661363282, 0.0, 0.7854514229636899]",false_semantic_bridges
m04_p01_s11,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.4708224963666727,0.6270160661363282,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6270160661363282, 0.0, 0.7854514229636899]",false_semantic_bridges
m04_p01_s13,m04_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,3,0.0,0.841465912291032,0.841465912291032,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.6829318245820639, 1.0]",seed_failures
m04_p01_s13,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,3,0.0,0.841465912291032,0.841465912291032,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.6829318245820639, 1.0]",seed_failures
m04_p01_s13,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,3,0.0,0.841465912291032,0.841465912291032,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.6829318245820639, 1.0]",seed_failures
m04_p01_s13,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,3,0.0,0.841465912291032,0.841465912291032,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.6829318245820639, 1.0]",seed_failures
m04_p01_s13,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,3,0.0,0.841465912291032,0.841465912291032,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.6829318245820639, 1.0]",seed_failures
m04_p01_s13,m04_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,3,0.0,0.841465912291032,0.841465912291032,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.6829318245820639, 1.0]",seed_failures
m04_p01_s13,m04_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,5,0.0,0.5394455616871094,0.5394455616871094,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4427486385783892, 0.6361424847958297]",missing_semantic_tissue
m04_p01_s13,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,5,0.0,0.5394455616871094,0.5394455616871094,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4427486385783892, 0.6361424847958297]",missing_semantic_tissue
m04_p01_s13,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,5,0.0,0.5394455616871094,0.5394455616871094,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4427486385783892, 0.6361424847958297]",missing_semantic_tissue
m04_p01_s13,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,5,0.0,0.5394455616871094,0.5394455616871094,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4427486385783892, 0.6361424847958297]",missing_semantic_tissue
m04_p01_s13,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,5,0.0,0.5394455616871094,0.5394455616871094,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4427486385783892, 0.6361424847958297]",missing_semantic_tissue
m04_p01_s13,m04_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,5,0.0,0.5394455616871094,0.5394455616871094,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4427486385783892, 0.6361424847958297]",missing_semantic_tissue
m04_p01_s14,m04_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,3,0.0,0.966524851603699,0.966524851603699,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9330497032073981, 1.0]",seed_failures
m04_p01_s14,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,3,0.0,0.966524851603699,0.966524851603699,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9330497032073981, 1.0]",seed_failures
m04_p01_s14,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,3,0.0,0.966524851603699,0.966524851603699,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9330497032073981, 1.0]",seed_failures
m04_p01_s14,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,3,0.0,0.966524851603699,0.966524851603699,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9330497032073981, 1.0]",seed_failures
m04_p01_s14,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,3,0.0,0.966524851603699,0.966524851603699,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9330497032073981, 1.0]",seed_failures
m04_p01_s14,m04_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,3,0.0,0.966524851603699,0.966524851603699,1.0,1.0,1.0,0.0,1.0,0.0,0,1,"[0.9330497032073981, 1.0]",seed_failures
m04_p01_s14,m04_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,3,0.0,0.22762221444370329,0.22762221444370329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.022079046551899767, 0.43316538233550683]",false_semantic_bridges
m04_p01_s14,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,3,0.0,0.22762221444370329,0.22762221444370329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.022079046551899767, 0.43316538233550683]",false_semantic_bridges
m04_p01_s14,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,3,0.0,0.22762221444370329,0.22762221444370329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.022079046551899767, 0.43316538233550683]",false_semantic_bridges
m04_p01_s14,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,3,0.0,0.22762221444370329,0.22762221444370329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.022079046551899767, 0.43316538233550683]",false_semantic_bridges
m04_p01_s14,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,3,0.0,0.22762221444370329,0.22762221444370329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.022079046551899767, 0.43316538233550683]",false_semantic_bridges
m04_p01_s14,m04_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,3,0.0,0.22762221444370329,0.22762221444370329,0.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.022079046551899767, 0.43316538233550683]",false_semantic_bridges
m04_p01_s15,m04_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",seed_failures
m04_p01_s15,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s15,m04_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s15,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s15,m04_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s15,m04_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m04_p01_s15,m04_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,6,0.0,0.8970320383307461,0.8970320383307461,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9148601186871745, 0.8792039579743176]",false_semantic_bridges
m04_p01_s15,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,6,0.0,0.8970320383307461,0.8970320383307461,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9148601186871745, 0.8792039579743176]",false_semantic_bridges
m04_p01_s15,m04_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,6,0.0,0.8970320383307461,0.8970320383307461,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9148601186871745, 0.8792039579743176]",false_semantic_bridges
m04_p01_s15,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,6,0.0,0.8970320383307461,0.8970320383307461,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9148601186871745, 0.8792039579743176]",false_semantic_bridges
m04_p01_s15,m04_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,6,0.0,0.8970320383307461,0.8970320383307461,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9148601186871745, 0.8792039579743176]",false_semantic_bridges
m04_p01_s15,m04_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,6,0.0,0.8970320383307461,0.8970320383307461,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9148601186871745, 0.8792039579743176]",false_semantic_bridges
m04_p01_s16,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m04_p01_s16,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s16,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s16,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s16,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s16,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s16,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,4,0.0,0.5246311217600682,0.6662599601593625,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.9076334051208423, 0.6662599601593625, 0.0]",seed_failures
m04_p01_s16,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,4,0.0,0.5246311217600682,0.6662599601593625,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.9076334051208423, 0.6662599601593625, 0.0]",seed_failures
m04_p01_s16,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,4,0.0,0.5246311217600682,0.6662599601593625,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.9076334051208423, 0.6662599601593625, 0.0]",seed_failures
m04_p01_s16,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,4,0.0,0.5246311217600682,0.6662599601593625,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.9076334051208423, 0.6662599601593625, 0.0]",seed_failures
m04_p01_s16,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,4,0.0,0.5246311217600682,0.6662599601593625,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.9076334051208423, 0.6662599601593625, 0.0]",seed_failures
m04_p01_s16,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,4,0.0,0.5246311217600682,0.6662599601593625,0.0,0.0,0.0,0.0,1.0,0.0,1,2,"[0.9076334051208423, 0.6662599601593625, 0.0]",seed_failures
m04_p01_s17,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,5,0.0,0.8351564258383974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[1.0, 1.0, 0.5054692775151924]",seed_failures
m04_p01_s17,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,5,0.0,0.8351564258383974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[1.0, 1.0, 0.5054692775151924]",seed_failures
m04_p01_s17,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,5,0.0,0.8351564258383974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[1.0, 1.0, 0.5054692775151924]",seed_failures
m04_p01_s17,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,5,0.0,0.8351564258383974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[1.0, 1.0, 0.5054692775151924]",seed_failures
m04_p01_s17,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,5,0.0,0.8351564258383974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[1.0, 1.0, 0.5054692775151924]",seed_failures
m04_p01_s17,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,5,0.0,0.8351564258383974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[1.0, 1.0, 0.5054692775151924]",seed_failures
m04_p01_s17,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,7,0.0,0.7109180182113888,0.8493432400159214,0.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.8493432400159214, 0.8621288515406162, 0.4212819630776287]",false_semantic_bridges
m04_p01_s17,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,7,0.0,0.7109180182113888,0.8493432400159214,0.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.8493432400159214, 0.8621288515406162, 0.4212819630776287]",false_semantic_bridges
m04_p01_s17,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,7,0.0,0.7109180182113888,0.8493432400159214,0.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.8493432400159214, 0.8621288515406162, 0.4212819630776287]",false_semantic_bridges
m04_p01_s17,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,7,0.0,0.7109180182113888,0.8493432400159214,0.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.8493432400159214, 0.8621288515406162, 0.4212819630776287]",false_semantic_bridges
m04_p01_s17,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,7,0.0,0.7109180182113888,0.8493432400159214,0.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.8493432400159214, 0.8621288515406162, 0.4212819630776287]",false_semantic_bridges
m04_p01_s17,m04_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,7,0.0,0.7109180182113888,0.8493432400159214,0.0,0.0,0.0,0.0,1.0,0.0,0,4,"[0.8493432400159214, 0.8621288515406162, 0.4212819630776287]",false_semantic_bridges
m04_p01_s18,m04_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m04_p01_s18,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s18,m04_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s18,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s18,m04_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s18,m04_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m04_p01_s18,m04_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,4,0.0,0.7201755028841407,0.7271478873239436,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.8628457059679767, 0.7271478873239436, 0.5705329153605015]",false_semantic_bridges
m04_p01_s18,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,4,0.0,0.7201755028841407,0.7271478873239436,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.8628457059679767, 0.7271478873239436, 0.5705329153605015]",false_semantic_bridges
m04_p01_s18,m04_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,4,0.0,0.7201755028841407,0.7271478873239436,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.8628457059679767, 0.7271478873239436, 0.5705329153605015]",false_semantic_bridges
m04_p01_s18,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,4,0.0,0.7201755028841407,0.7271478873239436,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.8628457059679767, 0.7271478873239436, 0.5705329153605015]",false_semantic_bridges
m04_p01_s18,m04_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,4,0.0,0.7201755028841407,0.7271478873239436,1.0,0.0,0.0,0.0,1.0,0.0,0,1,"[0.8628457059679767, 0.7271478873239436, 0.5705329153605015]",false_semantic_bridges
